Invoice Date,Customer Code,Material Code,Actual Volume,Customer Name,Material Description,Total
8/31/2016,100922,143143,2,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X800X2440,2
8/31/2016,100922,143213,6,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X840X2740,6
8/31/2016,100922,143218,6,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X840X2740,6
8/31/2016,100922,143222,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X800X3050,3
8/31/2016,100922,143323,9,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01063X840X3050,9
8/31/2016,100922,143324,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01063X840X3660,3
8/31/2016,100922,180190,17,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01063X1220X3050,17
8/31/2016,100922,180202,15,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01063X1220X3660,15
8/31/2016,100922,187545,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X1220X2135,3
8/31/2016,100922,187549,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X1220X3660,3
8/31/2016,100922,192794,6,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01063X1220X4270,6
8/31/2016,100922,196859,13,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC0105X1220X2135,13
8/31/2016,100922,220707,5,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X3050,5
8/31/2016,100922,220718,1,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC0104X910X2440,1
8/31/2016,100922,220725,2,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X910X3050,2
8/31/2016,100922,221068,3,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X910X3050,3
8/31/2016,100922,222757,6,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X910X3660,6
8/31/2016,102084,180189,18,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01060X1220X3050,18
8/31/2016,102084,180201,18,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01060X1220X3660,18
8/31/2016,102084,186548,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01050X1220X4880,6
8/31/2016,102084,187546,9,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01045X1220X2440,9
8/31/2016,102084,187548,20,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01045X1220X3050,20
8/31/2016,102084,436262,2,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X3660,2
8/31/2016,102084,436290,36,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X4270,36
8/31/2016,102084,442649,8,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC013X1220X4880,8
8/31/2016,103227,143147,5,BMW VENTURES LIMITED,GCSHEETTATXGCGC01050X840X2440,5
8/31/2016,103227,143196,15,BMW VENTURES LIMITED,GCSHEETTATXGCGC01030X800X3050,15
8/31/2016,103227,143197,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC01030X800X3660,6
8/31/2016,103227,143198,15,BMW VENTURES LIMITED,GCSHEETTATXGCGC01030X800X4270,15
8/31/2016,103227,143223,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC01035X800X3660,6
8/31/2016,103227,143226,34,BMW VENTURES LIMITED,GCSHEETTATXGCGC01040X800X2740,34
8/31/2016,103227,220706,6,BMW VENTURES LIMITED,GCSHEETTATXGCGC01030X910X2440,6
8/31/2016,103227,220729,9,BMW VENTURES LIMITED,GCSHEETTATXGCGC0103x910x4270,9
8/31/2016,103227,228914,3,BMW VENTURES LIMITED,GCSHEETTATXGCGC01060X1220X4880,3
8/31/2016,103227,442649,16,BMW VENTURES LIMITED,GCSHEETTATXGCGC013X1220X4880,16
8/31/2016,103374,143169,3,KAUSALYA AGENCIES,GCSHEETTATXGCGC01020X800X3050,3
8/31/2016,103374,180187,5,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X1220X3050,5
8/31/2016,103374,182187,8,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X1220X2440,8
8/31/2016,103374,436294,7,KAUSALYA AGENCIES,GCSHEETTATXGCGC014X1220X2440,7
8/31/2016,103374,498036,2,KAUSALYA AGENCIES,GCSHEETTATXGCGC010250X1220X3050,2
8/31/2016,103671,143146,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01045X840X2440,3
8/31/2016,103671,143147,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X2440,3
8/31/2016,103671,143195,7,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X2740,7
8/31/2016,103671,143197,10,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X3660,10
8/31/2016,103671,143226,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01040X800X2740,3
8/31/2016,103671,143270,6,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X3660,6
8/31/2016,103671,143324,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X840X3660,3
8/31/2016,103671,180190,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X1220X3050,3
8/31/2016,103671,180202,4,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X1220X3660,4
8/31/2016,103671,186547,6,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X1220X4270,6
8/31/2016,103671,220705,5,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X910X1830,5
8/31/2016,103671,220718,5,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0104X910X2440,5
8/31/2016,103671,220719,9,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0104X910X3050,9
8/31/2016,103671,220720,6,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0104X910X3660,6
8/31/2016,103671,220721,6,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0104X910X4270,6
8/31/2016,103671,220726,8,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X910X3660,8
8/31/2016,103671,220729,7,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0103x910x4270,7
8/31/2016,103671,220947,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X910X2135,3
8/31/2016,103671,228913,4,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01045X1220X4880,4
8/31/2016,103671,306580,7,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0125X910X4270,7
8/31/2016,103671,306582,7,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0125X910X3660,7
8/31/2016,103671,436111,10,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC014X1220X4880,10
8/31/2016,103671,436294,13,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC014X1220X2440,13
8/31/2016,103671,505588,6,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATGCSGCS10200X800X4270,6
8/31/2016,103671,508021,2,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC010350X910X5185,2
8/31/2016,103671,508023,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC010350X910X5795,3
8/31/2016,103671,1119757,17,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGP120200X740X2440,17
8/31/2016,103671,1119758,16,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGP120200X740X2740,16
8/31/2016,103671,1119759,12,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGP120200X740X3050,12
8/31/2016,114602,143114,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X1830,3
8/31/2016,114602,143124,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X800X2135,3
8/31/2016,114602,143141,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X800X2440,3
8/31/2016,114602,143171,9,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X800X4270,9
8/31/2016,114602,143198,2,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X800X4270,2
8/31/2016,114602,143224,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X800X4270,3
8/31/2016,114602,143230,3,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X4270,3
8/31/2016,115048,180187,19,SHRI RAM SALES,GCSHEETTATXGCGC01050X1220X3050,19
8/31/2016,115048,220718,12,SHRI RAM SALES,GCSHEETTATXGCGC0104X910X2440,12
8/31/2016,115048,220719,6,SHRI RAM SALES,GCSHEETTATXGCGC0104X910X3050,6
8/31/2016,115048,220720,8,SHRI RAM SALES,GCSHEETTATXGCGC0104X910X3660,8
8/31/2016,115048,220721,5,SHRI RAM SALES,GCSHEETTATXGCGC0104X910X4270,5
8/31/2016,115048,220724,3,SHRI RAM SALES,GCSHEETTATXGCGC01035X910X2440,3
8/31/2016,115048,220726,6,SHRI RAM SALES,GCSHEETTATXGCGC01035X910X3660,6
8/31/2016,115190,175641,13,SHEYRUB AGENCIES,GCSHEETTATXGCGC01063X800X2440,13
8/31/2016,115190,177847,3,SHEYRUB AGENCIES,GCSHEETTATXGCGC01050X800X4270,3
8/31/2016,115190,182034,2,SHEYRUB AGENCIES,GCSHEETTATXGCGC01050X800X4880,2
8/31/2016,115190,220720,9,SHEYRUB AGENCIES,GCSHEETTATXGCGC0104X910X3660,9
8/31/2016,115190,220721,5,SHEYRUB AGENCIES,GCSHEETTATXGCGC0104X910X4270,5
8/31/2016,115190,220722,1,SHEYRUB AGENCIES,GCSHEETTATXGCGC0104X910X4880,1
8/31/2016,115190,222758,3,SHEYRUB AGENCIES,GCSHEETTATXGCGC01045X910X3050,3
8/31/2016,115190,222759,2,SHEYRUB AGENCIES,GCSHEETTATXGCGC01045X910X2440,2
8/31/2016,115190,231229,3,SHEYRUB AGENCIES,GCSHEETTATXGCGC01050X910X4880,3
8/31/2016,117061,182017,4,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01060X1220X2440,4
8/31/2016,117061,220724,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01035X910X2440,3
8/31/2016,117061,220729,12,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0103x910x4270,12
8/31/2016,117061,228913,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01045X1220X4880,3
8/31/2016,117061,306693,5,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0125X910X3050,5
8/31/2016,117061,436261,3,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0135X1220X3050,3
8/31/2016,117556,220724,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC01035X910X2440,3
8/31/2016,117556,220725,3,S C SHETTAR AND SONS,GCSHEETTATXGCGC01035X910X3050,3
8/31/2016,117583,143196,12,BIHANI ENTERPRISES,GCSHEETTATXGCGC01030X800X3050,12
8/31/2016,117583,143229,3,BIHANI ENTERPRISES,GCSHEETTATXGCGC01040X800X3660,3
8/31/2016,117583,158110,11,BIHANI ENTERPRISES,GCSHEETTATXGCGC01060X800X3050,11
8/31/2016,117583,195051,3,BIHANI ENTERPRISES,GCSHEETTATXGCGC01040X1220x3660,3
8/31/2016,117583,436110,6,BIHANI ENTERPRISES,GCSHEETTATXGCGC014X1220X4270,6
8/31/2016,117583,436262,6,BIHANI ENTERPRISES,GCSHEETTATXGCGC0135X1220X3660,6
8/31/2016,120296,186548,4,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01050X1220X4880,4
8/31/2016,120296,220720,15,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC0104X910X3660,15
8/31/2016,120296,221069,6,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01050X910X3660,6
8/31/2016,120296,221072,3,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC01060X910X3660,3
8/31/2016,120296,306582,8,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC0125X910X3660,8
8/31/2016,120296,306693,7,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC0125X910X3050,7
8/31/2016,120296,306694,7,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC0125X910X2440,7
8/31/2016,120296,436291,12,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC0135X1220X4880,12
8/31/2016,120296,442562,3,MAHARASHTRA METAL INDUSTRIES PVT LTD,GCSHEETTATXGCGC013X1220X3660,3
8/31/2016,122331,220720,6,ANISH ENTERPRISE,GCSHEETTATXGCGC0104X910X3660,6
8/31/2016,122331,221068,6,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X910X3050,6
8/31/2016,122331,222758,9,ANISH ENTERPRISE,GCSHEETTATXGCGC01045X910X3050,9
8/31/2016,122331,231229,6,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X910X4880,6
8/31/2016,122875,187546,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X1220X2440,3
8/31/2016,122875,220707,9,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01030X910X3050,9
8/31/2016,122875,220708,3,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01030X910X3660,3
8/31/2016,122875,220720,9,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0104X910X3660,9
8/31/2016,122875,221068,9,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X910X3050,9
8/31/2016,122875,436262,4,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0135X1220X3660,4
8/31/2016,122875,436290,5,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0135X1220X4270,5
8/31/2016,122963,180189,3,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01060X1220X3050,3
8/31/2016,122963,180202,3,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC01063X1220X3660,3
8/31/2016,122963,306580,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0125X910X4270,6
8/31/2016,122963,306582,11,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0125X910X3660,11
8/31/2016,122963,306693,11,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0125X910X3050,11
8/31/2016,122963,306694,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0125X910X2440,6
8/31/2016,122963,436231,6,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC014X1220X3050,6
8/31/2016,122963,436261,15,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC0135X1220X3050,15
8/31/2016,122963,442561,3,DEVI DAYAL HARI KISHAN,GCSHEETTATXGCGC013X1220X3050,3
8/31/2016,128543,180190,10,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01063X1220X3050,10
8/31/2016,128543,180202,10,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01063X1220X3660,10
8/31/2016,128543,186548,19,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01050X1220X4880,19
8/31/2016,128543,192403,4,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01063X1220X4880,4
8/31/2016,128543,228913,3,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X4880,3
8/31/2016,128543,436111,6,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC014X1220X4880,6
8/31/2016,128543,436262,14,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC0135X1220X3660,14
8/31/2016,128543,442282,9,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC013X1220X4270,9
8/31/2016,128543,442562,13,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC013X1220X3660,13
8/31/2016,150962,180190,4,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01063X1220X3050,4
8/31/2016,150962,180199,3,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01050X1220X3660,3
8/31/2016,150962,180202,6,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01063X1220X3660,6
8/31/2016,150962,187550,3,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01045X1220X4270,3
8/31/2016,150962,228913,3,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01045X1220X4880,3
8/31/2016,150962,436110,3,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC014X1220X4270,3
8/31/2016,158122,180187,78,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01050X1220X3050,78
8/31/2016,158122,180189,20,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01060X1220X3050,20
8/31/2016,158122,180190,6,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01063X1220X3050,6
8/31/2016,158122,180192,31,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01080X1220X3050,31
8/31/2016,158122,180199,61,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01050X1220X3660,61
8/31/2016,158122,180202,24,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01063X1220X3660,24
8/31/2016,158122,180204,25,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01080X1220X3660,25
8/31/2016,158122,182187,10,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01050X1220X2440,10
8/31/2016,158122,186547,29,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01050X1220X4270,29
8/31/2016,158122,187550,6,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01045X1220X4270,6
8/31/2016,158122,220720,15,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC0104X910X3660,15
8/31/2016,158122,220724,6,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01035X910X2440,6
8/31/2016,158122,228914,61,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01060X1220X4880,61
8/31/2016,158122,231231,9,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01063X910X3050,9
8/31/2016,158122,269102,5,WRINKLE DISTRIBUTORS PVT LTD.,GCSHEETTATXGCGC01080X910X4270,5
8/31/2016,160245,436110,3,M/S SHREE SALES,GCSHEETTATXGCGC014X1220X4270,3
8/31/2016,160245,436231,3,M/S SHREE SALES,GCSHEETTATXGCGC014X1220X3050,3
8/31/2016,160245,436261,3,M/S SHREE SALES,GCSHEETTATXGCGC0135X1220X3050,3
8/31/2016,160245,436262,3,M/S SHREE SALES,GCSHEETTATXGCGC0135X1220X3660,3
8/31/2016,160245,436294,3,M/S SHREE SALES,GCSHEETTATXGCGC014X1220X2440,3
8/31/2016,160245,442562,3,M/S SHREE SALES,GCSHEETTATXGCGC013X1220X3660,3
8/31/2016,162906,452657,3,MANGLA SONS,GCSHEETTATGCSGCS125X1220,3
8/31/2016,164976,143141,11,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01020X800X2440,11
8/31/2016,164976,143169,6,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01020X800X3050,6
8/31/2016,164976,143170,6,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01020X800X3660,6
8/31/2016,164976,220706,3,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01030X910X2440,3
8/31/2016,164976,220707,8,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01030X910X3050,8
8/31/2016,164976,220719,18,B ODHAVJI & COMPANY,GCSHEETTATXGCGC0104X910X3050,18
8/31/2016,164976,220720,24,B ODHAVJI & COMPANY,GCSHEETTATXGCGC0104X910X3660,24
8/31/2016,164976,220721,13,B ODHAVJI & COMPANY,GCSHEETTATXGCGC0104X910X4270,13
8/31/2016,164976,220722,9,B ODHAVJI & COMPANY,GCSHEETTATXGCGC0104X910X4880,9
8/31/2016,164976,220725,6,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01035X910X3050,6
8/31/2016,164976,220729,5,B ODHAVJI & COMPANY,GCSHEETTATXGCGC0103x910x4270,5
8/31/2016,164976,221068,12,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01050X910X3050,12
8/31/2016,164976,221069,6,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01050X910X3660,6
8/31/2016,164976,221070,9,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01050X910X4270,9
8/31/2016,164976,222756,6,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01045X910X4270,6
8/31/2016,164976,222758,9,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01045X910X3050,9
8/31/2016,165873,143176,2,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01025X800X3050,2
8/31/2016,165873,143231,6,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01040X800X4880,6
8/31/2016,165873,222755,3,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01045X910X4880,3
8/31/2016,165873,222758,6,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01045X910X3050,6
8/31/2016,165873,436110,14,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC014X1220X4270,14
8/31/2016,817901,180199,8,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X1220X3660,8
8/31/2016,826558,220707,96,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01030X910X3050,96
8/31/2016,826558,221069,9,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC01050X910X3660,9
8/31/2016,826558,306582,22,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0125X910X3660,22
8/31/2016,826558,306693,12,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC0125X910X3050,12
8/31/2016,826558,442282,4,V N C STEEL DISTRIBUTORS,GCSHEETTATXGCGC013X1220X4270,4
8/31/2016,826773,143141,6,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01020X800X2440,6
8/31/2016,826773,143169,11,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01020X800X3050,11
8/31/2016,826773,143170,5,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01020X800X3660,5
8/31/2016,826773,220721,6,B ODHAVJI & COMPANY,GCSHEETTATXGCGC0104X910X4270,6
8/31/2016,826773,222757,6,B ODHAVJI & COMPANY,GCSHEETTATXGCGC01045X910X3660,6
8/31/2016,828300,143113,5,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01035X800X1830,5
8/31/2016,828300,143221,50,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01035X800X2740,50
8/31/2016,828300,143222,15,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01035X800X3050,15
8/31/2016,828300,143324,3,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01063X840X3660,3
8/31/2016,828300,186547,6,SILIGURI BUILDERS PVT. LTD.,GCSHEETTATXGCGC01050X1220X4270,6
8/31/2016,847471,143176,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01025X800X3050,3
8/31/2016,847471,180189,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01060X1220X3050,3
8/31/2016,847471,180201,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01060X1220X3660,3
8/31/2016,847471,228914,3,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01060X1220X4880,3
8/31/2016,852589,143141,2,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01020X800X2440,2
8/31/2016,852589,143168,13,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01020X800X2740,13
8/31/2016,852589,143169,8,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01020X800X3050,8
8/31/2016,852589,143219,3,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01050X840X3050,3
8/31/2016,852589,143226,2,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01040X800X2740,2
8/31/2016,852589,177760,3,ASHOK HARDWARE AND STEEL MART,GCSHEETTATXGCGC01020X740X3660,3
8/31/2016,856737,143116,8,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X1830,8
8/31/2016,856737,143124,2,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01020X800X2135,2
8/31/2016,856737,143130,6,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X2135,6
8/31/2016,856737,143142,6,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01025X800X2440,6
8/31/2016,856737,143150,8,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X840X2440,8
8/31/2016,856737,143169,3,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01020X800X3050,3
8/31/2016,856737,143323,6,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X840X3050,6
8/31/2016,868275,143112,2,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01030X800X1830,2
8/31/2016,868275,143113,4,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01035X800X1830,4
8/31/2016,868275,143115,2,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01045X840X1830,2
8/31/2016,868275,143127,5,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01035X800X2135,5
8/31/2016,868275,143143,2,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01030X800X2440,2
8/31/2016,868275,143196,3,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01030X800X3050,3
8/31/2016,868275,143221,5,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01035X800X2740,5
8/31/2016,868275,143222,7,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01035X800X3050,7
8/31/2016,868275,158114,6,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01020X740X3050,6
8/31/2016,868275,177232,3,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01020X740X2440,3
8/31/2016,868275,177755,3,BAZARI STEELS PRIVATE LIMITED,GCSHEETTATXGCGC01020X740X2740,3
8/31/2016,879490,180187,3,MANGLA SONS,GCSHEETTATXGCGC01050X1220X3050,3
8/31/2016,879490,180199,6,MANGLA SONS,GCSHEETTATXGCGC01050X1220X3660,6
8/31/2016,879490,186548,9,MANGLA SONS,GCSHEETTATXGCGC01050X1220X4880,9
8/31/2016,879490,187550,3,MANGLA SONS,GCSHEETTATXGCGC01045X1220X4270,3
8/31/2016,879490,436110,6,MANGLA SONS,GCSHEETTATXGCGC014X1220X4270,6
8/31/2016,879490,436231,3,MANGLA SONS,GCSHEETTATXGCGC014X1220X3050,3
8/31/2016,879568,143196,6,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01030X800X3050,6
8/31/2016,879568,143197,6,AGARSAIN AGRICULTURE IMPLIMENTS,GCSHEETTATXGCGC01030X800X3660,6
